id	nameid	date	obs	popsize	epidemicsStart	day	lockdown	timeSinceConf	timeSinceDeConf	rsent	initH	initIref	timelock	obs_id
REG-75	NAquitaine	2020-04-21	21	5999982	2020-03-04	48	1	36	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-22	28	5999982	2020-03-04	49	1	37	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-23	27	5999982	2020-03-04	50	1	38	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-24	27	5999982	2020-03-04	51	1	39	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-25	11	5999982	2020-03-04	52	1	40	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-26	23	5999982	2020-03-04	53	1	41	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-27	13	5999982	2020-03-04	54	1	42	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-28	24	5999982	2020-03-04	55	1	43	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-29	15	5999982	2020-03-04	56	1	44	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-30	9	5999982	2020-03-04	57	1	45	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-01	12	5999982	2020-03-04	58	1	46	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-02	9	5999982	2020-03-04	59	1	47	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-03	10	5999982	2020-03-04	60	1	48	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-04	13	5999982	2020-03-04	61	1	49	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-05	13	5999982	2020-03-04	62	1	50	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-06	13	5999982	2020-03-04	63	1	51	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-07	8	5999982	2020-03-04	64	1	52	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-08	4	5999982	2020-03-04	65	1	53	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-09	9	5999982	2020-03-04	66	1	54	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-10	9	5999982	2020-03-04	67	1	55	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-05-11	6	5999982	2020-03-04	68	0	56	1	0.032358432	1	5	13	2
REG-76	Occitanie	2020-03-02	5	5924858	2020-03-02	0	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-03	1	5924858	2020-03-02	1	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-04	2	5924858	2020-03-02	2	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-05	2	5924858	2020-03-02	3	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-06	7	5924858	2020-03-02	4	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-07	18	5924858	2020-03-02	5	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-08	0	5924858	2020-03-02	6	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-09	0	5924858	2020-03-02	7	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-10	25	5924858	2020-03-02	8	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-11	26	5924858	2020-03-02	9	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-12	46	5924858	2020-03-02	10	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-13	39	5924858	2020-03-02	11	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-14	42	5924858	2020-03-02	12	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-15	29	5924858	2020-03-02	13	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-16	19	5924858	2020-03-02	14	0	0	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-17	49	5924858	2020-03-02	15	1	1	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-18	60	5924858	2020-03-02	16	1	2	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-19	73	5924858	2020-03-02	17	1	3	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-20	93	5924858	2020-03-02	18	1	4	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-21	74	5924858	2020-03-02	19	1	5	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-22	60	5924858	2020-03-02	20	1	6	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-23	96	5924858	2020-03-02	21	1	7	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-24	133	5924858	2020-03-02	22	1	8	0	0.026243179	4	7	15	1
REG-76	Occitanie	2020-03-02	4	5924858	2020-03-02	0	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-03	1	5924858	2020-03-02	1	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-04	4	5924858	2020-03-02	2	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-05	1	5924858	2020-03-02	3	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-06	4	5924858	2020-03-02	4	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-07	6	5924858	2020-03-02	5	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-08	1	5924858	2020-03-02	6	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-09	9	5924858	2020-03-02	7	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-10	7	5924858	2020-03-02	8	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-11	11	5924858	2020-03-02	9	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-12	11	5924858	2020-03-02	10	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-13	20	5924858	2020-03-02	11	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-14	17	5924858	2020-03-02	12	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-15	17	5924858	2020-03-02	13	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-16	37	5924858	2020-03-02	14	0	0	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-17	34	5924858	2020-03-02	15	1	1	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-18	44	5924858	2020-03-02	16	1	2	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-19	67	5924858	2020-03-02	17	1	3	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-20	62	5924858	2020-03-02	18	1	4	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-21	59	5924858	2020-03-02	19	1	5	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-22	61	5924858	2020-03-02	20	1	6	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-23	122	5924858	2020-03-02	21	1	7	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-24	125	5924858	2020-03-02	22	1	8	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-25	110	5924858	2020-03-02	23	1	9	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-26	129	5924858	2020-03-02	24	1	10	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-27	137	5924858	2020-03-02	25	1	11	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-28	121	5924858	2020-03-02	26	1	12	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-29	86	5924858	2020-03-02	27	1	13	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-30	137	5924858	2020-03-02	28	1	14	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-03-31	111	5924858	2020-03-02	29	1	15	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-01	117	5924858	2020-03-02	30	1	16	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-02	102	5924858	2020-03-02	31	1	17	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-03	80	5924858	2020-03-02	32	1	18	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-04	75	5924858	2020-03-02	33	1	19	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-05	46	5924858	2020-03-02	34	1	20	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-06	98	5924858	2020-03-02	35	1	21	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-07	54	5924858	2020-03-02	36	1	22	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-08	60	5924858	2020-03-02	37	1	23	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-09	71	5924858	2020-03-02	38	1	24	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-10	71	5924858	2020-03-02	39	1	25	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-11	50	5924858	2020-03-02	40	1	26	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-12	55	5924858	2020-03-02	41	1	27	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-13	43	5924858	2020-03-02	42	1	28	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-14	43	5924858	2020-03-02	43	1	29	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-15	47	5924858	2020-03-02	44	1	30	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-16	47	5924858	2020-03-02	45	1	31	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-17	81	5924858	2020-03-02	46	1	32	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-18	31	5924858	2020-03-02	47	1	33	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-19	31	5924858	2020-03-02	48	1	34	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-20	28	5924858	2020-03-02	49	1	35	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-21	30	5924858	2020-03-02	50	1	36	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-22	34	5924858	2020-03-02	51	1	37	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-23	26	5924858	2020-03-02	52	1	38	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-24	33	5924858	2020-03-02	53	1	39	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-25	13	5924858	2020-03-02	54	1	40	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-26	22	5924858	2020-03-02	55	1	41	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-27	29	5924858	2020-03-02	56	1	42	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-28	17	5924858	2020-03-02	57	1	43	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-29	14	5924858	2020-03-02	58	1	44	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-04-30	27	5924858	2020-03-02	59	1	45	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-01	11	5924858	2020-03-02	60	1	46	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-02	16	5924858	2020-03-02	61	1	47	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-03	4	5924858	2020-03-02	62	1	48	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-04	7	5924858	2020-03-02	63	1	49	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-05	14	5924858	2020-03-02	64	1	50	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-06	25	5924858	2020-03-02	65	1	51	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-07	14	5924858	2020-03-02	66	1	52	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-08	14	5924858	2020-03-02	67	1	53	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-09	9	5924858	2020-03-02	68	1	54	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-10	14	5924858	2020-03-02	69	1	55	0	0.026243179	4	7	15	2
REG-76	Occitanie	2020-05-11	13	5924858	2020-03-02	70	0	56	1	0.026243179	4	7	15	2
REG-84	AURA	2020-03-02	26	8032377	2020-03-02	0	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-03	3	8032377	2020-03-02	1	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-04	9	8032377	2020-03-02	2	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-05	15	8032377	2020-03-02	3	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-06	11	8032377	2020-03-02	4	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-07	27	8032377	2020-03-02	5	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-08	0	8032377	2020-03-02	6	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-09	0	8032377	2020-03-02	7	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-10	109	8032377	2020-03-02	8	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-11	53	8032377	2020-03-02	9	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-12	65	8032377	2020-03-02	10	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-13	87	8032377	2020-03-02	11	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-14	38	8032377	2020-03-02	12	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-15	69	8032377	2020-03-02	13	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-16	95	8032377	2020-03-02	14	0	0	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-17	92	8032377	2020-03-02	15	1	1	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-18	148	8032377	2020-03-02	16	1	2	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-19	156	8032377	2020-03-02	17	1	3	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-20	87	8032377	2020-03-02	18	1	4	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-21	165	8032377	2020-03-02	19	1	5	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-22	165	8032377	2020-03-02	20	1	6	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-23	299	8032377	2020-03-02	21	1	7	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-24	127	8032377	2020-03-02	22	1	8	0	0.025958432	11	9	15	1
REG-84	AURA	2020-03-02	15	8032377	2020-03-02	0	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-03	7	8032377	2020-03-02	1	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-04	9	8032377	2020-03-02	2	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-05	18	8032377	2020-03-02	3	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-06	15	8032377	2020-03-02	4	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-07	9	8032377	2020-03-02	5	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-08	7	8032377	2020-03-02	6	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-09	15	8032377	2020-03-02	7	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-10	21	8032377	2020-03-02	8	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-11	33	8032377	2020-03-02	9	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-12	30	8032377	2020-03-02	10	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-13	50	8032377	2020-03-02	11	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-14	26	8032377	2020-03-02	12	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-15	44	8032377	2020-03-02	13	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-16	100	8032377	2020-03-02	14	0	0	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-17	91	8032377	2020-03-02	15	1	1	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-18	182	8032377	2020-03-02	16	1	2	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-19	146	8032377	2020-03-02	17	1	3	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-20	185	8032377	2020-03-02	18	1	4	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-21	151	8032377	2020-03-02	19	1	5	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-22	184	8032377	2020-03-02	20	1	6	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-23	251	8032377	2020-03-02	21	1	7	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-24	266	8032377	2020-03-02	22	1	8	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-25	322	8032377	2020-03-02	23	1	9	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-26	368	8032377	2020-03-02	24	1	10	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-27	405	8032377	2020-03-02	25	1	11	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-28	270	8032377	2020-03-02	26	1	12	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-29	272	8032377	2020-03-02	27	1	13	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-30	354	8032377	2020-03-02	28	1	14	0	0.025958432	11	9	15	2
REG-84	AURA	2020-03-31	319	8032377	2020-03-02	29	1	15	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-01	248	8032377	2020-03-02	30	1	16	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-02	290	8032377	2020-03-02	31	1	17	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-03	264	8032377	2020-03-02	32	1	18	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-04	207	8032377	2020-03-02	33	1	19	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-05	166	8032377	2020-03-02	34	1	20	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-06	240	8032377	2020-03-02	35	1	21	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-07	208	8032377	2020-03-02	36	1	22	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-08	188	8032377	2020-03-02	37	1	23	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-09	219	8032377	2020-03-02	38	1	24	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-10	211	8032377	2020-03-02	39	1	25	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-11	120	8032377	2020-03-02	40	1	26	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-12	99	8032377	2020-03-02	41	1	27	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-13	121	8032377	2020-03-02	42	1	28	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-14	185	8032377	2020-03-02	43	1	29	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-15	193	8032377	2020-03-02	44	1	30	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-16	155	8032377	2020-03-02	45	1	31	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-17	159	8032377	2020-03-02	46	1	32	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-18	96	8032377	2020-03-02	47	1	33	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-19	64	8032377	2020-03-02	48	1	34	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-20	138	8032377	2020-03-02	49	1	35	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-21	122	8032377	2020-03-02	50	1	36	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-22	106	8032377	2020-03-02	51	1	37	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-23	114	8032377	2020-03-02	52	1	38	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-24	104	8032377	2020-03-02	53	1	39	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-25	56	8032377	2020-03-02	54	1	40	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-26	48	8032377	2020-03-02	55	1	41	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-27	78	8032377	2020-03-02	56	1	42	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-28	99	8032377	2020-03-02	57	1	43	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-29	65	8032377	2020-03-02	58	1	44	0	0.025958432	11	9	15	2
REG-84	AURA	2020-04-30	91	8032377	2020-03-02	59	1	45	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-01	55	8032377	2020-03-02	60	1	46	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-02	43	8032377	2020-03-02	61	1	47	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-03	43	8032377	2020-03-02	62	1	48	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-04	49	8032377	2020-03-02	63	1	49	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-05	50	8032377	2020-03-02	64	1	50	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-06	40	8032377	2020-03-02	65	1	51	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-07	57	8032377	2020-03-02	66	1	52	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-08	21	8032377	2020-03-02	67	1	53	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-09	25	8032377	2020-03-02	68	1	54	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-10	28	8032377	2020-03-02	69	1	55	0	0.025958432	11	9	15	2
REG-84	AURA	2020-05-11	42	8032377	2020-03-02	70	0	56	1	0.025958432	11	9	15	2
REG-93	PACA	2020-03-02	9	5055651	2020-03-02	0	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-03	1	5055651	2020-03-02	1	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-04	3	5055651	2020-03-02	2	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-05	5	5055651	2020-03-02	3	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-06	8	5055651	2020-03-02	4	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-07	12	5055651	2020-03-02	5	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-08	0	5055651	2020-03-02	6	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-09	0	5055651	2020-03-02	7	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-10	51	5055651	2020-03-02	8	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-11	22	5055651	2020-03-02	9	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-12	36	5055651	2020-03-02	10	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-13	65	5055651	2020-03-02	11	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-14	69	5055651	2020-03-02	12	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-15	49	5055651	2020-03-02	13	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-16	75	5055651	2020-03-02	14	0	0	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-17	73	5055651	2020-03-02	15	1	1	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-18	96	5055651	2020-03-02	16	1	2	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-19	119	5055651	2020-03-02	17	1	3	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-20	133	5055651	2020-03-02	18	1	4	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-21	215	5055651	2020-03-02	19	1	5	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-22	331	5055651	2020-03-02	20	1	6	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-23	138	5055651	2020-03-02	21	1	7	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-24	85	5055651	2020-03-02	22	1	8	0	0.053534731	4	12	15	1
REG-93	PACA	2020-03-02	4	5055651	2020-03-02	0	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-03	6	5055651	2020-03-02	1	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-04	7	5055651	2020-03-02	2	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-05	7	5055651	2020-03-02	3	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-06	3	5055651	2020-03-02	4	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-07	14	5055651	2020-03-02	5	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-08	17	5055651	2020-03-02	6	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-09	19	5055651	2020-03-02	7	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-10	16	5055651	2020-03-02	8	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-11	26	5055651	2020-03-02	9	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-12	37	5055651	2020-03-02	10	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-13	42	5055651	2020-03-02	11	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-14	34	5055651	2020-03-02	12	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-15	32	5055651	2020-03-02	13	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-16	39	5055651	2020-03-02	14	0	0	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-17	64	5055651	2020-03-02	15	1	1	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-18	71	5055651	2020-03-02	16	1	2	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-19	93	5055651	2020-03-02	17	1	3	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-20	95	5055651	2020-03-02	18	1	4	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-21	88	5055651	2020-03-02	19	1	5	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-22	81	5055651	2020-03-02	20	1	6	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-23	169	5055651	2020-03-02	21	1	7	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-24	138	5055651	2020-03-02	22	1	8	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-25	162	5055651	2020-03-02	23	1	9	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-26	187	5055651	2020-03-02	24	1	10	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-27	213	5055651	2020-03-02	25	1	11	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-28	193	5055651	2020-03-02	26	1	12	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-29	157	5055651	2020-03-02	27	1	13	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-30	197	5055651	2020-03-02	28	1	14	0	0.053534731	4	12	15	2
REG-93	PACA	2020-03-31	178	5055651	2020-03-02	29	1	15	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-01	212	5055651	2020-03-02	30	1	16	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-02	188	5055651	2020-03-02	31	1	17	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-03	187	5055651	2020-03-02	32	1	18	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-04	133	5055651	2020-03-02	33	1	19	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-05	96	5055651	2020-03-02	34	1	20	0	0.053534731	4	12	15	2
REG-93	PACA	2020-04-06	133	5055651	2020-03-02	35	1	21	0	0.053534731	4	12	15	2
