rep,id,b,Dq,E0,A0
5,PaysLoire,0.749042268685406,0.241911934974225,1949.04368408029,2805.77346797184
6,PaysLoire,0.741162715088631,0.200977215039589,2433.67148589,2811.35134313677
7,PaysLoire,0.820740121564183,0.182984000321492,1853.8872102798,2025.10461622608
8,PaysLoire,0.772767341347528,0.153349569333689,3179.10152632593,1775.68374807442
9,PaysLoire,0.745811254852081,0.164813621997941,2307.71478699428,2901.47765718718
10,PaysLoire,0.759320360206153,0.356582890724259,1495.09057884723,3149.188041224
1,Bretagne,0.676018786589344,9.9923538280104,841.500941287825,1069.41909069158
2,Bretagne,0.769050342473785,9.60120083129398,1560.12286372628,320.574188997953
3,Bretagne,0.766517481426908,10.7682962723483,1661.69614636912,310.857799674038
4,Bretagne,0.791886024337503,7.79860162889091,1058.77952074894,485.441382210947
5,Bretagne,0.731488263370392,9.36881834243312,826.688171739334,986.47021811715
6,Bretagne,0.694501774211906,8.92825734892434,1114.63974344789,948.771150565319
7,Bretagne,0.804783222745671,10.6691497291314,917.70336167118,605.21855964119
8,Bretagne,0.730001707047703,12.6082737321589,1880.05435699343,317.644243224497
9,Bretagne,0.734453210175399,7.23749070325246,1185.84470997568,676.984050711196
10,Bretagne,0.762445319579191,7.9690959778323,1504.88375742818,307.884787129204
1,Occitanie,0.892802955645645,1.3186424109882,390.110286437015,1201.92147923659
2,Occitanie,0.846667428880394,1.83158766191456,241.777124071359,1571.84936385028
3,Occitanie,0.898320533662432,1.79809868351231,290.77140631788,1340.16232108218
4,Occitanie,0.84881147907871,1.74735693032398,172.774038314536,1579.26251911071
5,Occitanie,0.815591841461811,1.61968702479618,250.992987732335,1835.23475309538
6,Occitanie,0.905420787422138,1.38574569970312,229.346112423911,1294.15238072813
7,Occitanie,0.887418924660435,1.79544696785482,391.097725565485,1334.03833070853
8,Occitanie,0.921138256522255,1.17373718072398,293.723489843313,1205.06585425089
9,Occitanie,0.838623079551654,1.88303144809551,280.25314391254,1624.12255819935
10,Occitanie,0.950589220976931,1.14685052773557,343.120395280523,964.237847924623
1,PACA,0.960538997718408,1.51112191084236,609.341781693818,989.602642551147
2,PACA,0.932081389922484,1.30620226685061,210.03237612381,1293.76880966033
3,PACA,0.871357960186153,2.07944001174696,318.466225638811,1587.97561935853
4,PACA,0.946508444571497,1.55801337785844,148.347834691731,1291.82630037763
5,PACA,0.928083886160249,1.13255446011287,318.090625844808,1295.24118983371
6,PACA,0.942768810987469,1.14176241915919,56.4942616988869,1383.40846256605
7,PACA,0.908212518562914,1.9079824290845,383.439876464104,1384.36446163796
8,PACA,0.933773350922935,1.6340562312181,338.874234606199,1247.00011084341
9,PACA,0.915318624110446,1.69367641227257,280.138549895599,1438.57900590373
10,PACA,0.926901745825137,1.25879453122424,152.663500080816,1377.54221708295
1,Corse,0.237249470349553,0.071216789080396,803.291761045884,618.143823290543
2,Corse,0.271584998670394,0.128618647349838,834.399847554875,425.202358196161
3,Corse,0.258201355147333,0.171064175998997,768.365233014704,502.9510128091
4,Corse,0.17349137638913,0.400851859955133,529.546225104477,1488.40241021685
5,Corse,0.259182638048595,0.149274696164501,798.175384487674,576.564017675854
6,Corse,0.21365852431072,0.141202141714631,749.655468700028,727.259883222098
7,Corse,0.254174407941153,0.175452575036021,694.348406812668,757.185270365549
8,Corse,0.18014949330986,0.189292427395187,730.098301425594,1206.33068119549
9,Corse,0.270275576240082,0.161184421025937,724.512500769848,622.151042193815
10,Corse,0.263607519036665,0.127040601748119,753.779969916883,539.462402807555
