rep,id,b,Dq,E0,A0
5,PaysLoire,0.907416269997842,0.346294999532794,1116.08399011891,2281.91407826276
6,PaysLoire,0.906432778248345,0.0488123705821492,2020.96081349577,1676.33322360126
7,PaysLoire,1.00799772297663,0.0423153487986562,2790.64360527928,357.475767283244
8,PaysLoire,0.926428202280826,0.055577862866585,3161.98150396421,814.987821559512
9,PaysLoire,0.954714971179466,0.0787386046133612,2134.30754954509,1323.22435636796
10,PaysLoire,0.941009944380653,0.256036285722584,1684.3028345437,1699.26082619429
1,Bretagne,0.884982332507517,3.64588822429094,1512.26842240357,210.707097647873
2,Bretagne,0.929086355691401,3.74950456260494,1185.10129600914,128.402919359291
3,Bretagne,0.948922240755467,4.53562846534313,1502.73097699705,15.0846845791149
4,Bretagne,0.968531014903923,3.21152202925295,1103.36279626186,100.324553932696
5,Bretagne,0.957660136270091,3.37008348583819,1282.99417572366,94.9107703519618
6,Bretagne,0.92763851457203,3.75134799548218,1213.80787743907,207.17842764226
7,Bretagne,1.00111956379217,4.93266192342633,1099.54508024778,66.9181187990161
8,Bretagne,0.876628224742088,4.29275820847581,1731.85281496412,69.8232688101243
9,Bretagne,0.940968625879967,2.87392696551865,1283.47164623007,107.370478456945
10,Bretagne,0.924124784583806,3.51776044697085,1484.38912333565,13.6921772713631
1,Occitanie,1.08188745385274,0.485644486474461,376.280871954729,643.881687728203
2,Occitanie,1.06538427932572,0.482246616894437,631.98338464241,559.449559803648
3,Occitanie,1.08973689532925,0.631266756050111,367.200715048533,662.380788169681
4,Occitanie,1.06605151048287,0.69926545825889,291.2345241992,765.683169408327
5,Occitanie,1.06277996922753,0.391208771000803,453.381788510459,699.04347700019
6,Occitanie,1.10459867983783,0.614997680309057,430.823541699112,567.693807417473
7,Occitanie,1.06027242467874,0.692897366028007,453.324026586989,703.796416973559
8,Occitanie,1.10526515482425,0.542568232991351,294.887285438058,662.320645123241
9,Occitanie,1.08483684631543,0.663331515101812,416.822076725727,666.382427065169
10,Occitanie,1.11012537105518,0.385143275686154,437.075382818557,503.090810700351
1,PACA,1.08957540287558,0.85102360334711,363.11992211051,808.351702009585
2,PACA,1.12064873199951,0.721636107402802,186.320253284177,796.790943694906
3,PACA,1.09331677101867,0.908426304218783,161.866270576196,899.812811920293
4,PACA,1.09907895072438,0.692484717132166,51.14390232943,938.355018901628
5,PACA,1.08413374501121,0.682885213583593,97.4294643671687,967.808494851377
6,PACA,1.13882129455044,0.601120208806405,33.9253261675503,815.185203444357
7,PACA,1.07576388791254,0.883984508616188,285.927347083566,893.030166222015
8,PACA,1.08867874577465,0.929391499861189,236.982699148735,881.823084143592
9,PACA,1.10316561745935,0.895078593434223,184.559981314566,886.769500927109
10,PACA,1.12002716022103,0.523034203699745,129.985968026148,812.627316988474
1,Corse,0.48182711503067,0.0144815571615245,568.174739982082,270.547345149772
2,Corse,0.501228389501668,0.0238601871244195,849.589184528702,22.6566807023226
3,Corse,0.469375908621793,0.0470422738844137,719.519714919408,138.038652859753
4,Corse,0.503691782499735,0.0817833285590004,576.201593413308,248.062028165867
5,Corse,0.470228696469605,0.0377902833479275,770.121107074419,134.880553453311
6,Corse,0.434085563121256,0.0332364362770737,673.262712405659,284.793876513317
7,Corse,0.50591610574193,0.06437282045671,619.589289227194,251.096814838548
8,Corse,0.391402901314703,0.0254850507699348,635.475020699944,436.884136536722
9,Corse,0.469991188657962,0.0644783394085803,725.711434993274,176.4068634768
10,Corse,0.498794400351773,0.026653785808424,748.52873756094,82.4545302137525
