ID date B Bmin Bmax 
'Grand-Est' '2020-04-01' 2.158577e+00 1.452548e+00 3.207779e+00
'Grand-Est' '2020-04-01' 2.150048e+00 1.385059e+00 3.337552e+00
'Grand-Est' '2020-04-03' 2.106100e+00 1.309231e+00 3.387987e+00
'Grand-Est' '2020-04-01' 2.033719e+00 1.232126e+00 3.356809e+00
'Grand-Est' '2020-04-03' 1.960109e+00 1.171284e+00 3.280185e+00
'Grand-Est' '2020-04-01' 1.900454e+00 1.133690e+00 3.185814e+00
'Grand-Est' '2020-04-01' 1.832657e+00 1.101610e+00 3.048841e+00
'Grand-Est' '2020-04-01' 1.815970e+00 1.104622e+00 2.985409e+00
'Grand-Est' '2020-04-02' 1.779667e+00 1.098213e+00 2.883971e+00
'Grand-Est' '2020-04-05' 1.826629e+00 1.140728e+00 2.924951e+00
'Grand-Est' '2020-04-02' 2.068238e+00 1.316494e+00 3.249243e+00
'Grand-Est' '2020-04-10' 2.137543e+00 1.390480e+00 3.285981e+00
'Grand-Est' '2020-04-02' 2.037825e+00 1.339998e+00 3.099056e+00
'Grand-Est' '2020-04-02' 1.956294e+00 1.297862e+00 2.948763e+00
'Grand-Est' '2020-04-04' 1.813120e+00 1.216006e+00 2.703444e+00
'Grand-Est' '2020-04-02' 1.472845e+00 9.951568e-01 2.179830e+00
'Grand-Est' '2020-04-04' 1.167798e+00 7.881431e-01 1.730336e+00
'Grand-Est' '2020-04-02' 1.187537e+00 7.996679e-01 1.763536e+00
'Grand-Est' '2020-04-02' 1.201861e+00 8.151993e-01 1.771922e+00
'Grand-Est' '2020-04-02' 1.108914e+00 7.546714e-01 1.629437e+00
'Grand-Est' '2020-04-03' 9.992275e-01 6.816377e-01 1.464789e+00
'Grand-Est' '2020-04-06' 9.181728e-01 6.258689e-01 1.346993e+00
'Grand-Est' '2020-04-03' 7.575384e-01 5.145949e-01 1.115177e+00
'Grand-Est' '2020-04-11' 5.610754e-01 3.768148e-01 8.354385e-01
'Grand-Est' '2020-04-03' 5.094916e-01 3.365339e-01 7.713388e-01
'Grand-Est' '2020-04-03' 5.458118e-01 3.557046e-01 8.375224e-01
'Grand-Est' '2020-04-05' 5.575227e-01 3.602060e-01 8.629273e-01
'Grand-Est' '2020-04-03' 5.619682e-01 3.608059e-01 8.752857e-01
'Grand-Est' '2020-04-05' 6.003371e-01 3.840136e-01 9.385204e-01
'Grand-Est' '2020-04-03' 5.697412e-01 3.638223e-01 8.922076e-01
'Grand-Est' '2020-04-03' 4.643345e-01 2.944690e-01 7.321876e-01
'Grand-Est' '2020-04-03' 4.447011e-01 2.784893e-01 7.101135e-01
'Grand-Est' '2020-04-04' 4.672317e-01 2.892745e-01 7.546655e-01
'Grand-Est' '2020-04-07' 4.840471e-01 2.967517e-01 7.895545e-01
'Grand-Est' '2020-04-04' 5.186692e-01 3.155917e-01 8.524232e-01
'Grand-Est' '2020-04-12' 5.239820e-01 3.171795e-01 8.656205e-01
'Grand-Est' '2020-04-04' 5.085097e-01 3.060019e-01 8.450342e-01
'Grand-Est' '2020-04-04' 4.758165e-01 2.841815e-01 7.966787e-01
'Grand-Est' '2020-04-06' 4.372929e-01 2.584124e-01 7.399996e-01
'Grand-Est' '2020-04-04' 4.476494e-01 2.613117e-01 7.668618e-01
'Grand-Est' '2020-04-06' 4.863659e-01 2.810569e-01 8.416509e-01
'Grand-Est' '2020-04-04' 5.120674e-01 2.936673e-01 8.928916e-01
'Grand-Est' '2020-04-04' 5.489884e-01 3.130733e-01 9.626763e-01
'Grand-Est' '2020-04-04' 5.519615e-01 3.136885e-01 9.712230e-01
'Grand-Est' '2020-04-05' 5.154237e-01 2.912764e-01 9.120602e-01
'Grand-Est' '2020-04-08' 5.241680e-01 2.939082e-01 9.348230e-01
'Grand-Est' '2020-04-05' 5.628619e-01 3.137350e-01 1.009813e+00
'Grand-Est' '2020-04-13' 5.906598e-01 3.279946e-01 1.063673e+00
'Grand-Est' '2020-04-05' 6.046703e-01 3.348946e-01 1.091765e+00
'Grand-Est' '2020-04-05' 6.131664e-01 3.387246e-01 1.109966e+00
'Grand-Est' '2020-04-07' 6.093247e-01 3.355985e-01 1.106312e+00
'Grand-Est' '2020-04-05' 5.798493e-01 3.177808e-01 1.058041e+00
'Grand-Est' '2020-04-07' 5.828916e-01 3.171287e-01 1.071372e+00
'Grand-Est' '2020-04-05' 6.139560e-01 3.320914e-01 1.135055e+00
'Grand-Est' '2020-04-05' 6.304257e-01 3.395707e-01 1.170409e+00
'Grand-Est' '2020-04-05' 6.457615e-01 3.465783e-01 1.203214e+00
'Grand-Est' '2020-04-06' 6.359350e-01 3.401484e-01 1.188932e+00
'Grand-Est' '2020-04-09' 6.165518e-01 3.279373e-01 1.159173e+00
'Grand-Est' '2020-04-06' 5.954178e-01 3.144147e-01 1.127563e+00
'Grand-Est' '2020-04-14' 5.900860e-01 3.088576e-01 1.127385e+00
'Grand-Est' '2020-04-06' 6.135166e-01 3.185181e-01 1.181730e+00
'Grand-Est' '2020-04-06' 6.320170e-01 3.260752e-01 1.225010e+00
'Grand-Est' '2020-04-08' 6.427432e-01 3.298085e-01 1.252602e+00
'Grand-Est' '2020-04-06' 6.291724e-01 3.211215e-01 1.232736e+00
'Grand-Est' '2020-04-08' 6.111224e-01 3.096255e-01 1.206201e+00
'Grand-Est' '2020-04-06' 6.028312e-01 3.028947e-01 1.199775e+00
'Grand-Est' '2020-04-06' 6.005857e-01 2.993646e-01 1.204896e+00
'Grand-Est' '2020-04-06' 6.005851e-01 2.993643e-01 1.204894e+00
'Pays-Loire' '2020-04-07' 2.159965e+00 2.030153e+00 2.298077e+00
'Pays-Loire' '2020-04-10' 2.159488e+00 1.758224e+00 2.652328e+00
'Pays-Loire' '2020-04-07' 2.159432e+00 1.625516e+00 2.868716e+00
'Pays-Loire' '2020-04-15' 2.157672e+00 1.528121e+00 3.046585e+00
'Pays-Loire' '2020-04-07' 2.146499e+00 1.444075e+00 3.190593e+00
'Pays-Loire' '2020-04-07' 2.120814e+00 1.364717e+00 3.295813e+00
'Pays-Loire' '2020-04-09' 2.084898e+00 1.291390e+00 3.365984e+00
'Pays-Loire' '2020-04-07' 2.057034e+00 1.235419e+00 3.425063e+00
'Pays-Loire' '2020-04-09' 2.017088e+00 1.185801e+00 3.431136e+00
'Pays-Loire' '2020-04-07' 1.984728e+00 1.155141e+00 3.410101e+00
'Pays-Loire' '2020-04-07' 2.076127e+00 1.213981e+00 3.550552e+00
'Pays-Loire' '2020-04-07' 2.021678e+00 1.207192e+00 3.385694e+00
'Pays-Loire' '2020-04-08' 1.843688e+00 1.116652e+00 3.044086e+00
'Pays-Loire' '2020-04-11' 1.694162e+00 1.032153e+00 2.780773e+00
'Pays-Loire' '2020-04-08' 1.603010e+00 9.770697e-01 2.629946e+00
'Pays-Loire' '2020-04-16' 1.576634e+00 9.617861e-01 2.584539e+00
'Pays-Loire' '2020-04-08' 1.584758e+00 9.704596e-01 2.587907e+00
'Pays-Loire' '2020-04-08' 1.693198e+00 1.046717e+00 2.738963e+00
'Pays-Loire' '2020-04-10' 1.814192e+00 1.142140e+00 2.881688e+00
'Pays-Loire' '2020-04-08' 1.689462e+00 1.079632e+00 2.643753e+00
'Pays-Loire' '2020-04-10' 1.592169e+00 1.025336e+00 2.472362e+00
'Pays-Loire' '2020-04-08' 1.700122e+00 1.094865e+00 2.639974e+00
'Pays-Loire' '2020-04-08' 1.808947e+00 1.188686e+00 2.752864e+00
'Pays-Loire' '2020-04-08' 1.725754e+00 1.162400e+00 2.562136e+00
'Pays-Loire' '2020-04-09' 1.336739e+00 9.126682e-01 1.957854e+00
'Pays-Loire' '2020-04-12' 9.361480e-01 6.374766e-01 1.374753e+00
'Pays-Loire' '2020-04-09' 7.881325e-01 5.307656e-01 1.170296e+00
'Pays-Loire' '2020-04-17' 7.212749e-01 4.810752e-01 1.081406e+00
'Pays-Loire' '2020-04-09' 6.213374e-01 4.102923e-01 9.409395e-01
'Pays-Loire' '2020-04-09' 6.329518e-01 4.136083e-01 9.686168e-01
'Pays-Loire' '2020-04-11' 6.256144e-01 4.066097e-01 9.625777e-01
'Pays-Loire' '2020-04-09' 5.656719e-01 3.651854e-01 8.762255e-01
'Pays-Loire' '2020-04-11' 4.977218e-01 3.183700e-01 7.781104e-01
'Pays-Loire' '2020-04-09' 4.970712e-01 3.142736e-01 7.861934e-01
'Pays-Loire' '2020-04-09' 5.019865e-01 3.145289e-01 8.011679e-01
'Pays-Loire' '2020-04-09' 4.941110e-01 3.068535e-01 7.956426e-01
'Pays-Loire' '2020-04-10' 5.182352e-01 3.194496e-01 8.407204e-01
'Pays-Loire' '2020-04-13' 5.423254e-01 3.326606e-01 8.841351e-01
'Pays-Loire' '2020-04-10' 5.326626e-01 3.254794e-01 8.717280e-01
'Pays-Loire' '2020-04-18' 4.903460e-01 2.978264e-01 8.073132e-01
'Pays-Loire' '2020-04-10' 4.345545e-01 2.613299e-01 7.226023e-01
'Pays-Loire' '2020-04-10' 4.202792e-01 2.494409e-01 7.081220e-01
'Pays-Loire' '2020-04-12' 4.670047e-01 2.739068e-01 7.962319e-01
'Pays-Loire' '2020-04-10' 5.018309e-01 2.921050e-01 8.621363e-01
'Pays-Loire' '2020-04-12' 5.113669e-01 2.958496e-01 8.838817e-01
'Pays-Loire' '2020-04-10' 5.055451e-01 2.908733e-01 8.786500e-01
'Pays-Loire' '2020-04-10' 4.635403e-01 2.647044e-01 8.117342e-01
'Pays-Loire' '2020-04-10' 4.521836e-01 2.555000e-01 8.002738e-01
'Pays-Loire' '2020-04-11' 4.972999e-01 2.783623e-01 8.884364e-01
'Pays-Loire' '2020-04-14' 5.477562e-01 3.050406e-01 9.835964e-01
'Pays-Loire' '2020-04-11' 5.420186e-01 3.009245e-01 9.762720e-01
'Pays-Loire' '2020-04-19' 5.345104e-01 2.952939e-01 9.675155e-01
'Pays-Loire' '2020-04-11' 5.309699e-01 2.917765e-01 9.662500e-01
'Pays-Loire' '2020-04-11' 5.014151e-01 2.735774e-01 9.189980e-01
'Pays-Loire' '2020-04-13' 4.957185e-01 2.679198e-01 9.172029e-01
'Pays-Loire' '2020-04-11' 5.115853e-01 2.740491e-01 9.550096e-01
'Pays-Loire' '2020-04-13' 5.157336e-01 2.740466e-01 9.705689e-01
'Pays-Loire' '2020-04-11' 5.279092e-01 2.783099e-01 1.001359e+00
'Pays-Loire' '2020-04-11' 5.327298e-01 2.789220e-01 1.017492e+00
'Pays-Loire' '2020-04-11' 5.356673e-01 2.784444e-01 1.030509e+00
'Pays-Loire' '2020-04-12' 5.364349e-01 2.769164e-01 1.039167e+00
'Pays-Loire' '2020-04-15' 5.382582e-01 2.758142e-01 1.050424e+00
'Pays-Loire' '2020-04-12' 5.453612e-01 2.774901e-01 1.071818e+00
'Pays-Loire' '2020-04-20' 5.395753e-01 2.726008e-01 1.068014e+00
'Pays-Loire' '2020-04-12' 5.352555e-01 2.682572e-01 1.067999e+00
'Pays-Loire' '2020-04-12' 5.302085e-01 2.635069e-01 1.066845e+00
'Pays-Loire' '2020-04-14' 5.231605e-01 2.576290e-01 1.062368e+00
'Pays-Loire' '2020-04-12' 5.352320e-01 2.611347e-01 1.097032e+00
'Pays-Loire' '2020-04-14' 5.547759e-01 2.685594e-01 1.146027e+00
'Pays-Loire' '2020-04-12' 5.546295e-01 2.615959e-01 1.175912e+00
'Pays-Loire' '2020-04-12' 5.545407e-01 2.556935e-01 1.202672e+00
'Pays-Loire' '2020-04-12' 5.545407e-01 2.556935e-01 1.202672e+00
'Bretagne' '2020-04-13' 2.159965e+00 2.030153e+00 2.298077e+00
'Bretagne' '2020-04-16' 2.159613e+00 1.758326e+00 2.652482e+00
'Bretagne' '2020-04-13' 2.159486e+00 1.625547e+00 2.868805e+00
'Bretagne' '2020-04-21' 2.159883e+00 1.529584e+00 3.049910e+00
'Bretagne' '2020-04-13' 2.163164e+00 1.454765e+00 3.216518e+00
'Bretagne' '2020-04-13' 2.167512e+00 1.392933e+00 3.372817e+00
'Bretagne' '2020-04-15' 2.167829e+00 1.337664e+00 3.513199e+00
'Bretagne' '2020-04-13' 2.177053e+00 1.295529e+00 3.658397e+00
'Bretagne' '2020-04-15' 2.211546e+00 1.275499e+00 3.834528e+00
'Bretagne' '2020-04-13' 2.252411e+00 1.267799e+00 4.001703e+00
'Bretagne' '2020-04-13' 2.328732e+00 1.293102e+00 4.193788e+00
'Bretagne' '2020-04-13' 2.466633e+00 1.376889e+00 4.418859e+00
'Bretagne' '2020-04-14' 2.422878e+00 1.388655e+00 4.227355e+00
'Bretagne' '2020-04-17' 2.496808e+00 1.475852e+00 4.224035e+00
'Bretagne' '2020-04-14' 2.413669e+00 1.479669e+00 3.937231e+00
'Bretagne' '2020-04-22' 2.141184e+00 1.327492e+00 3.453632e+00
'Bretagne' '2020-04-14' 2.006464e+00 1.244273e+00 3.235542e+00
'Bretagne' '2020-04-14' 1.932051e+00 1.200240e+00 3.110061e+00
'Bretagne' '2020-04-16' 1.801218e+00 1.121886e+00 2.891903e+00
'Bretagne' '2020-04-14' 1.639685e+00 1.022513e+00 2.629370e+00
'Bretagne' '2020-04-16' 1.409507e+00 8.783088e-01 2.261972e+00
'Bretagne' '2020-04-14' 1.391173e+00 8.658007e-01 2.235343e+00
'Bretagne' '2020-04-14' 1.331151e+00 8.359115e-01 2.119797e+00
'Bretagne' '2020-04-14' 1.355287e+00 8.560146e-01 2.145760e+00
'Bretagne' '2020-04-15' 1.297366e+00 8.316017e-01 2.023996e+00
'Bretagne' '2020-04-18' 1.072471e+00 6.917480e-01 1.662736e+00
'Bretagne' '2020-04-15' 9.278232e-01 5.978867e-01 1.439831e+00
'Bretagne' '2020-04-23' 7.824838e-01 5.022499e-01 1.219076e+00
'Bretagne' '2020-04-15' 6.782590e-01 4.317274e-01 1.065569e+00
'Bretagne' '2020-04-15' 6.287057e-01 3.964694e-01 9.969771e-01
'Bretagne' '2020-04-17' 7.409308e-01 4.643977e-01 1.182130e+00
'Bretagne' '2020-04-15' 8.160269e-01 5.147406e-01 1.293661e+00
'Bretagne' '2020-04-17' 7.230210e-01 4.578254e-01 1.141831e+00
'Bretagne' '2020-04-15' 6.194304e-01 3.908998e-01 9.815661e-01
'Bretagne' '2020-04-15' 6.594204e-01 4.132182e-01 1.052314e+00
'Bretagne' '2020-04-15' 6.902662e-01 4.321575e-01 1.102532e+00
'Bretagne' '2020-04-16' 6.248323e-01 3.899991e-01 1.001067e+00
'Bretagne' '2020-04-19' 6.273002e-01 3.892928e-01 1.010822e+00
'Bretagne' '2020-04-16' 6.427027e-01 3.973642e-01 1.039517e+00
'Bretagne' '2020-04-24' 6.488991e-01 3.999038e-01 1.052929e+00
'Bretagne' '2020-04-16' 6.618740e-01 4.069911e-01 1.076380e+00
'Bretagne' '2020-04-16' 6.177002e-01 3.787319e-01 1.007450e+00
'Bretagne' '2020-04-18' 5.179461e-01 3.149252e-01 8.518475e-01
'Bretagne' '2020-04-16' 4.768683e-01 2.859563e-01 7.952381e-01
'Bretagne' '2020-04-18' 4.818271e-01 2.849487e-01 8.147337e-01
'Bretagne' '2020-04-16' 4.860582e-01 2.838365e-01 8.323542e-01
'Bretagne' '2020-04-16' 4.797040e-01 2.768396e-01 8.312248e-01
'Bretagne' '2020-04-16' 4.661369e-01 2.658289e-01 8.173812e-01
'Bretagne' '2020-04-17' 4.456435e-01 2.509911e-01 7.912555e-01
'Bretagne' '2020-04-20' 4.513830e-01 2.509336e-01 8.119543e-01
'Bretagne' '2020-04-17' 4.895361e-01 2.692000e-01 8.902142e-01
'Bretagne' '2020-04-25' 5.142802e-01 2.806259e-01 9.424795e-01
'Bretagne' '2020-04-17' 5.296399e-01 2.871940e-01 9.767558e-01
'Bretagne' '2020-04-17' 5.253198e-01 2.833175e-01 9.740343e-01
'Bretagne' '2020-04-19' 4.846312e-01 2.594225e-01 9.053473e-01
'Bretagne' '2020-04-17' 4.450939e-01 2.356144e-01 8.408169e-01
'Bretagne' '2020-04-19' 4.455116e-01 2.327825e-01 8.526439e-01
'Bretagne' '2020-04-17' 4.518807e-01 2.332453e-01 8.754568e-01
'Bretagne' '2020-04-17' 4.672948e-01 2.383545e-01 9.161329e-01
'Bretagne' '2020-04-17' 4.926093e-01 2.487890e-01 9.753801e-01
'Bretagne' '2020-04-18' 4.857171e-01 2.431188e-01 9.703941e-01
'Bretagne' '2020-04-21' 4.840892e-01 2.399039e-01 9.768178e-01
'Bretagne' '2020-04-18' 4.858327e-01 2.384606e-01 9.898215e-01
'Bretagne' '2020-04-26' 4.710769e-01 2.288438e-01 9.697157e-01
'Bretagne' '2020-04-18' 4.596036e-01 2.206988e-01 9.571207e-01
'Bretagne' '2020-04-18' 4.632025e-01 2.197637e-01 9.763057e-01
'Bretagne' '2020-04-20' 4.708211e-01 2.208088e-01 1.003912e+00
'Bretagne' '2020-04-18' 4.690584e-01 2.174929e-01 1.011600e+00
'Bretagne' '2020-04-20' 4.747006e-01 2.175801e-01 1.035668e+00
'Bretagne' '2020-04-18' 4.815202e-01 2.182988e-01 1.062130e+00
'Bretagne' '2020-04-18' 4.818092e-01 2.162984e-01 1.073240e+00
'Bretagne' '2020-04-18' 4.818088e-01 2.162982e-01 1.073239e+00
'N-Aquitaine' '2020-04-19' 2.159965e+00 2.030153e+00 2.298077e+00
'N-Aquitaine' '2020-04-22' 2.159514e+00 1.758245e+00 2.652360e+00
'N-Aquitaine' '2020-04-19' 2.158447e+00 1.624765e+00 2.867425e+00
'N-Aquitaine' '2020-04-27' 2.155283e+00 1.526366e+00 3.043337e+00
'N-Aquitaine' '2020-04-19' 2.147018e+00 1.444170e+00 3.191928e+00
'N-Aquitaine' '2020-04-19' 2.130925e+00 1.370449e+00 3.313395e+00
'N-Aquitaine' '2020-04-21' 2.103171e+00 1.300803e+00 3.400460e+00
'N-Aquitaine' '2020-04-19' 2.064081e+00 1.235598e+00 3.448071e+00
'N-Aquitaine' '2020-04-21' 1.980377e+00 1.156405e+00 3.391451e+00
'N-Aquitaine' '2020-04-19' 1.872756e+00 1.075724e+00 3.260330e+00
'N-Aquitaine' '2020-04-19' 1.805517e+00 1.028924e+00 3.168254e+00
'N-Aquitaine' '2020-04-19' 1.772704e+00 1.011254e+00 3.107506e+00
'N-Aquitaine' '2020-04-20' 1.704449e+00 9.800379e-01 2.964321e+00
'N-Aquitaine' '2020-04-23' 1.622423e+00 9.405926e-01 2.798510e+00
'N-Aquitaine' '2020-04-20' 1.625639e+00 9.508452e-01 2.779319e+00
'N-Aquitaine' '2020-04-28' 1.682945e+00 9.990443e-01 2.835012e+00
'N-Aquitaine' '2020-04-20' 1.902523e+00 1.155512e+00 3.132460e+00
'N-Aquitaine' '2020-04-20' 1.940526e+00 1.212170e+00 3.106529e+00
'N-Aquitaine' '2020-04-22' 1.794185e+00 1.131271e+00 2.845562e+00
'N-Aquitaine' '2020-04-20' 1.715686e+00 1.087264e+00 2.707327e+00
'N-Aquitaine' '2020-04-22' 1.752775e+00 1.122723e+00 2.736400e+00
'N-Aquitaine' '2020-04-20' 1.743457e+00 1.133687e+00 2.681200e+00
'N-Aquitaine' '2020-04-20' 1.525530e+00 1.008180e+00 2.308359e+00
'N-Aquitaine' '2020-04-20' 1.339829e+00 8.942160e-01 2.007504e+00
'N-Aquitaine' '2020-04-21' 1.118985e+00 7.515255e-01 1.666114e+00
'N-Aquitaine' '2020-04-24' 8.812640e-01 5.907980e-01 1.314538e+00
'N-Aquitaine' '2020-04-21' 7.339804e-01 4.881860e-01 1.103529e+00
'N-Aquitaine' '2020-04-29' 6.334495e-01 4.170051e-01 9.622382e-01
'N-Aquitaine' '2020-04-21' 5.946169e-01 3.870401e-01 9.135209e-01
'N-Aquitaine' '2020-04-21' 5.517027e-01 3.555652e-01 8.560339e-01
'N-Aquitaine' '2020-04-23' 5.118401e-01 3.263098e-01 8.028575e-01
'N-Aquitaine' '2020-04-21' 5.034822e-01 3.176382e-01 7.980598e-01
'N-Aquitaine' '2020-04-23' 4.532534e-01 2.830279e-01 7.258599e-01
'N-Aquitaine' '2020-04-21' 4.001867e-01 2.465465e-01 6.495709e-01
'N-Aquitaine' '2020-04-21' 4.185902e-01 2.542219e-01 6.892314e-01
'N-Aquitaine' '2020-04-21' 4.414396e-01 2.651839e-01 7.348445e-01
'N-Aquitaine' '2020-04-22' 4.661592e-01 2.774995e-01 7.830804e-01
'N-Aquitaine' '2020-04-25' 6.226909e-01 3.696088e-01 1.049066e+00
'N-Aquitaine' '2020-04-22' 6.863916e-01 4.118836e-01 1.143851e+00
'N-Aquitaine' '2020-04-30' 5.815211e-01 3.507195e-01 9.642086e-01
'N-Aquitaine' '2020-04-22' 5.274069e-01 3.169303e-01 8.776629e-01
'N-Aquitaine' '2020-04-22' 4.941244e-01 2.946529e-01 8.286323e-01
'N-Aquitaine' '2020-04-24' 4.815968e-01 2.842777e-01 8.158765e-01
'N-Aquitaine' '2020-04-22' 5.000861e-01 2.922659e-01 8.556802e-01
'N-Aquitaine' '2020-04-24' 5.308557e-01 3.078342e-01 9.154532e-01
'N-Aquitaine' '2020-04-22' 5.556109e-01 3.204448e-01 9.633593e-01
'N-Aquitaine' '2020-04-22' 5.613313e-01 3.224035e-01 9.773246e-01
'N-Aquitaine' '2020-04-22' 5.805432e-01 3.321354e-01 1.014738e+00
'N-Aquitaine' '2020-04-23' 5.683329e-01 3.241640e-01 9.964161e-01
'N-Aquitaine' '2020-04-26' 5.439179e-01 3.084152e-01 9.592480e-01
'N-Aquitaine' '2020-04-23' 5.388840e-01 3.033797e-01 9.572030e-01
'N-Aquitaine' '2020-05-01' 5.380978e-01 3.006532e-01 9.630671e-01
'N-Aquitaine' '2020-04-23' 5.117746e-01 2.835858e-01 9.235768e-01
'N-Aquitaine' '2020-04-23' 4.942425e-01 2.709726e-01 9.014772e-01
'N-Aquitaine' '2020-04-25' 4.825880e-01 2.616445e-01 8.901054e-01
'N-Aquitaine' '2020-04-23' 4.811438e-01 2.577739e-01 8.980717e-01
'N-Aquitaine' '2020-04-25' 4.829361e-01 2.558219e-01 9.116780e-01
'N-Aquitaine' '2020-04-23' 4.670738e-01 2.445478e-01 8.920870e-01
'N-Aquitaine' '2020-04-23' 4.539374e-01 2.346612e-01 8.781133e-01
'N-Aquitaine' '2020-04-23' 4.443183e-01 2.266557e-01 8.710073e-01
'N-Aquitaine' '2020-04-24' 4.359704e-01 2.193462e-01 8.665306e-01
'N-Aquitaine' '2020-04-27' 4.354754e-01 2.160481e-01 8.777620e-01
'N-Aquitaine' '2020-04-24' 4.401701e-01 2.154050e-01 8.994674e-01
'N-Aquitaine' '2020-05-02' 4.466652e-01 2.157136e-01 9.248828e-01
'N-Aquitaine' '2020-04-24' 4.478916e-01 2.135593e-01 9.393501e-01
'N-Aquitaine' '2020-04-24' 4.398234e-01 2.070136e-01 9.344535e-01
'N-Aquitaine' '2020-04-26' 4.361806e-01 2.025567e-01 9.392601e-01
'N-Aquitaine' '2020-04-24' 4.391413e-01 2.012155e-01 9.584006e-01
'N-Aquitaine' '2020-04-26' 4.393930e-01 1.986786e-01 9.717516e-01
'N-Aquitaine' '2020-04-24' 4.393482e-01 1.939780e-01 9.950964e-01
'N-Aquitaine' '2020-04-24' 4.392946e-01 1.899470e-01 1.015966e+00
'N-Aquitaine' '2020-04-24' 4.392942e-01 1.899468e-01 1.015965e+00
'Occitanie' '2020-04-25' 2.159965e+00 2.030153e+00 2.298077e+00
'Occitanie' '2020-04-28' 2.159492e+00 1.758228e+00 2.652333e+00
'Occitanie' '2020-04-25' 2.158443e+00 1.624765e+00 2.867414e+00
'Occitanie' '2020-05-03' 2.155268e+00 1.526370e+00 3.043286e+00
'Occitanie' '2020-04-25' 2.148865e+00 1.445481e+00 3.194524e+00
'Occitanie' '2020-04-25' 2.143395e+00 1.378701e+00 3.332224e+00
'Occitanie' '2020-04-27' 2.113907e+00 1.308104e+00 3.416091e+00
'Occitanie' '2020-04-25' 2.058995e+00 1.233984e+00 3.435586e+00
'Occitanie' '2020-04-27' 2.014391e+00 1.179072e+00 3.441497e+00
'Occitanie' '2020-04-25' 1.977952e+00 1.142769e+00 3.423522e+00
'Occitanie' '2020-04-25' 1.960268e+00 1.131504e+00 3.396054e+00
'Occitanie' '2020-04-25' 1.970464e+00 1.150434e+00 3.375012e+00
'Occitanie' '2020-04-26' 1.936840e+00 1.153172e+00 3.253071e+00
'Occitanie' '2020-04-29' 1.818678e+00 1.100245e+00 3.006232e+00
'Occitanie' '2020-04-26' 1.761693e+00 1.075026e+00 2.886962e+00
'Occitanie' '2020-05-04' 1.758050e+00 1.082178e+00 2.856035e+00
'Occitanie' '2020-04-26' 1.773454e+00 1.101603e+00 2.855056e+00
'Occitanie' '2020-04-26' 1.876060e+00 1.179427e+00 2.984164e+00
'Occitanie' '2020-04-28' 1.896011e+00 1.210635e+00 2.969397e+00
'Occitanie' '2020-04-26' 1.701928e+00 1.097219e+00 2.639911e+00
'Occitanie' '2020-04-28' 1.439152e+00 9.306687e-01 2.225452e+00
'Occitanie' '2020-04-26' 1.462239e+00 9.494337e-01 2.252020e+00
'Occitanie' '2020-04-26' 1.608146e+00 1.064190e+00 2.430143e+00
'Occitanie' '2020-04-26' 1.454850e+00 9.699571e-01 2.182147e+00
'Occitanie' '2020-04-27' 1.273368e+00 8.558599e-01 1.894545e+00
'Occitanie' '2020-04-30' 1.158908e+00 7.837697e-01 1.713599e+00
'Occitanie' '2020-04-27' 9.930865e-01 6.733277e-01 1.464697e+00
'Occitanie' '2020-05-05' 7.622825e-01 5.141666e-01 1.130129e+00
'Occitanie' '2020-04-27' 6.903000e-01 4.603100e-01 1.035203e+00
'Occitanie' '2020-04-27' 6.675046e-01 4.412017e-01 1.009884e+00
'Occitanie' '2020-04-29' 6.350630e-01 4.164146e-01 9.685181e-01
'Occitanie' '2020-04-27' 6.036311e-01 3.929892e-01 9.271770e-01
'Occitanie' '2020-04-29' 5.397107e-01 3.484636e-01 8.359198e-01
'Occitanie' '2020-04-27' 4.814461e-01 3.073580e-01 7.541381e-01
'Occitanie' '2020-04-27' 4.163729e-01 2.621589e-01 6.613028e-01
'Occitanie' '2020-04-27' 4.157966e-01 2.576519e-01 6.710094e-01
'Occitanie' '2020-04-28' 4.219738e-01 2.580011e-01 6.901596e-01
'Occitanie' '2020-05-01' 4.060926e-01 2.450485e-01 6.729739e-01
'Occitanie' '2020-04-28' 4.212617e-01 2.510710e-01 7.068176e-01
'Occitanie' '2020-05-06' 4.559487e-01 2.691070e-01 7.725152e-01
'Occitanie' '2020-04-28' 4.669837e-01 2.737008e-01 7.967596e-01
'Occitanie' '2020-04-28' 4.691541e-01 2.731573e-01 8.057833e-01
'Occitanie' '2020-04-30' 4.676183e-01 2.705464e-01 8.082414e-01
'Occitanie' '2020-04-28' 4.613091e-01 2.650082e-01 8.030170e-01
'Occitanie' '2020-04-30' 4.692695e-01 2.675787e-01 8.229873e-01
'Occitanie' '2020-04-28' 4.878828e-01 2.763422e-01 8.613583e-01
'Occitanie' '2020-04-28' 5.722490e-01 3.228854e-01 1.014196e+00
'Occitanie' '2020-04-28' 6.114201e-01 3.461882e-01 1.079859e+00
'Occitanie' '2020-04-29' 5.707397e-01 3.233626e-01 1.007364e+00
'Occitanie' '2020-05-02' 5.420647e-01 3.060371e-01 9.601258e-01
'Occitanie' '2020-04-29' 5.252878e-01 2.946838e-01 9.363501e-01
'Occitanie' '2020-05-07' 5.256514e-01 2.926601e-01 9.441308e-01
'Occitanie' '2020-04-29' 5.228734e-01 2.888768e-01 9.464123e-01
'Occitanie' '2020-04-29' 5.262436e-01 2.883615e-01 9.603653e-01
