reg_id	date	day	initI	initH	obs_id	obs	isolation	popsize	ascertainement	ascertainementmin	ascertainementmax	ascertainementsd	IDname
REG-76	2020-03-06	4	5	1	1	7	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-07	5	5	1	1	18	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-08	6	5	1	1	0	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-09	7	5	1	1	0	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-10	8	5	1	1	25	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-11	9	5	1	1	26	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-12	10	5	1	1	46	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-13	11	5	1	1	39	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-14	12	5	1	1	42	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-15	13	5	1	1	29	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-16	14	5	1	1	19	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-17	15	5	1	1	49	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-18	16	5	1	1	60	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-19	17	5	1	1	73	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-20	18	5	1	1	93	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-21	19	5	1	1	74	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-22	20	5	1	1	60	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-23	21	5	1	1	96	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-24	22	5	1	1	133	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-25	23	5	1	1	182	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-03	1	5	1	2	0	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-04	2	5	1	2	0	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-05	3	5	1	2	4	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-06	4	5	1	2	2	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-07	5	5	1	2	4	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-08	6	5	1	2	8	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-09	7	5	1	2	7	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-10	8	5	1	2	13	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-11	9	5	1	2	9	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-12	10	5	1	2	10	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-13	11	5	1	2	38	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-14	12	5	1	2	45	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-15	13	5	1	2	47	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-16	14	5	1	2	57	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-17	15	5	1	2	52	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-18	16	5	1	2	46	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-19	17	5	1	2	39	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-20	18	5	1	2	27	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-21	19	5	1	2	35	1	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-93	2020-03-03	0	1	6	1	1	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-04	1	1	6	1	3	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-05	2	1	6	1	5	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-06	3	1	6	1	8	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-07	4	1	6	1	12	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-08	5	1	6	1	0	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-09	6	1	6	1	0	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-10	7	1	6	1	51	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-11	8	1	6	1	22	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-12	9	1	6	1	36	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-13	10	1	6	1	65	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-14	11	1	6	1	69	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-15	12	1	6	1	49	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-16	13	1	6	1	75	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-17	14	1	6	1	73	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-18	15	1	6	1	96	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-19	16	1	6	1	119	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-20	17	1	6	1	133	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-21	18	1	6	1	215	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-22	19	1	6	1	331	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-23	20	1	6	1	138	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-24	21	1	6	1	85	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-25	22	1	6	1	332	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-04	1	1	6	2	6	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-05	2	1	6	2	12	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-06	3	1	6	2	15	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-07	4	1	6	2	19	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-08	5	1	6	2	25	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-09	6	1	6	2	36	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-10	7	1	6	2	22	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-11	8	1	6	2	43	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-12	9	1	6	2	22	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-13	10	1	6	2	75	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-14	11	1	6	2	41	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-15	12	1	6	2	39	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-16	13	1	6	2	44	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-17	14	1	6	2	58	0	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-18	15	1	6	2	56	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-19	16	1	6	2	71	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-20	17	1	6	2	76	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
REG-93	2020-03-21	18	1	6	2	61	1	5055651	0.053534730785039	0.0427680183877853	0.071546278494919	0.0178731368554414	PACA
